"clave_mun","mun","ageb","indice","pob3mas","pob12mas","sin_disc","escolaridad","ocupados","salud","fecundidad","hacinamiento","piso","energia","agua","tinaco","escusado","drenaje","refri","lavadora","auto","celular","internet"
24,"Cocula","0324",NA,33,23,0.909090909090909,5.8,0.478260869565217,0.818181818181818,3.91,1.14,0.75,1,1,0.625,0.875,0.875,0.75,0.875,0.5,0.875,NA
25,"Colotlán","011A",0.110102556004062,1889,1605,0.871889888830069,10.22,0.574454828660436,0.802011646373743,2.35,0.82,0.989637305699482,0.998272884283247,0.998272884283247,0.970639032815199,0.996545768566494,0.998272884283247,0.937823834196891,0.837651122625216,0.601036269430052,0.929188255613126,0.651122625215889
25,"Colotlán","0139",0.172733513351987,1666,1432,0.854141656662665,10.94,0.608938547486033,0.747899159663866,1.99,0.78,0.992307692307692,0.998076923076923,0.996153846153846,0.975,0.998076923076923,0.998076923076923,0.934615384615385,0.775,0.598076923076923,0.961538461538462,0.680769230769231
25,"Colotlán","0143",-0.0310833006165948,2280,1927,0.787719298245614,10.13,0.576543850544888,0.712719298245614,2.42,0.77,0.993036211699164,1,0.998607242339833,0.940111420612813,0.998607242339833,1,0.947075208913649,0.831476323119777,0.551532033426184,0.889972144846797,0.582172701949861
25,"Colotlán","0158",-0.0413190115292205,1883,1558,0.849176845459373,9.76,0.62002567394095,0.706850770047796,2.41,0.85,0.987676056338028,0.991197183098592,0.992957746478873,0.933098591549296,0.994718309859155,0.992957746478873,0.929577464788732,0.813380281690141,0.584507042253521,0.913732394366197,0.561619718309859
25,"Colotlán","0162",0.232442087567194,1984,1712,0.83820564516129,10.88,0.624415887850467,0.798387096774194,2.15,0.66,0.997014925373134,1,1,0.988059701492537,1,1,0.949253731343284,0.817910447761194,0.562686567164179,0.908955223880597,0.717910447761194
25,"Colotlán","0177",-0.110337711692008,112,89,0.955357142857143,8.6,0.741573033707865,0.821428571428571,2.66,1.05,1,1,1,0.878787878787879,1,0.96969696969697,0.939393939393939,0.666666666666667,0.515151515151515,0.96969696969697,0.333333333333333
25,"Colotlán","0181",-0.0650679516217437,217,173,0.861751152073733,10,0.485549132947977,0.778801843317972,2.44,0.81,0.974358974358974,0.974358974358974,1,0.974358974358974,0.987179487179487,1,0.935897435897436,0.756410256410256,0.653846153846154,0.91025641025641,0.628205128205128
25,"Colotlán","0196",NA,16,11,0.625,5.67,0.636363636363636,1,2.5,1,1,1,1,1,1,1,1,1,NA,1,0
25,"Colotlán","0213",0.0303538476430849,1302,1039,0.897849462365591,9.57,0.624639076034649,0.844086021505376,2.44,1.08,0.991643454038997,0.997214484679666,0.991643454038997,0.933147632311978,0.994428969359331,0.997214484679666,0.947075208913649,0.844011142061281,0.582172701949861,0.933147632311978,0.545961002785515
25,"Colotlán","0228",0.751868000200255,78,62,1,12.48,0.629032258064516,0.923076923076923,1.61,0.84,1,1,1,0.962962962962963,1,1,1,0.925925925925926,0.851851851851852,1,0.814814814814815
25,"Colotlán","0232",0.0398157598745517,91,78,0.901098901098901,10.65,0.320512820512821,0.736263736263736,1.31,1.02,1,0.933333333333333,1,0.933333333333333,1,1,0.933333333333333,0.933333333333333,0.733333333333333,0.933333333333333,0.333333333333333
25,"Colotlán","0247",0.111353359846465,1608,1354,0.853855721393035,10.44,0.616691285081241,0.722636815920398,2.12,0.9,0.995744680851064,0.991489361702128,0.995744680851064,0.963829787234043,0.997872340425532,0.997872340425532,0.938297872340425,0.829787234042553,0.672340425531915,0.940425531914894,0.602127659574468
25,"Colotlán","0251",0.0833374693908573,644,514,0.923913043478261,10.13,0.523346303501946,0.722049689440994,1.99,1.01,0.978609625668449,0.989304812834225,0.978609625668449,0.957219251336898,0.994652406417112,0.994652406417112,0.957219251336898,0.882352941176471,0.684491978609626,0.951871657754011,0.556149732620321
25,"Colotlán","0270",-0.260834457684477,17,17,0.764705882352941,9.5,0.647058823529412,0.647058823529412,2.36,0.69,1,1,0.833333333333333,0.666666666666667,1,1,1,0.5,0.666666666666667,1,0.5
25,"Colotlán","0285",0.200927242918215,447,366,0.845637583892617,10.09,0.688524590163934,0.785234899328859,2.14,1.15,1,1,1,1,1,1,0.982905982905983,0.897435897435897,0.641025641025641,1,0.47008547008547
25,"Colotlán","029A",-0.218813878426191,47,39,0.808510638297872,8.82,0.538461538461538,0.978723404255319,2.32,0.94,1,1,1,0.866666666666667,1,1,0.866666666666667,0.666666666666667,0.6,0.933333333333333,0.333333333333333
25,"Colotlán","0302",NA,16,16,0.75,10.71,0.625,0.6875,1.75,0.53,1,1,1,1,1,1,1,1,0.8,1,0.8
25,"Colotlán","0317",NA,21,16,1.04761904761905,10.83,0.375,0.952380952380952,1.4,0.96,1,1,1,1,1,1,1,1,1,1,NA
26,"Concepción de Buenos Aires","0051",-0.172948752913459,950,803,0.818947368421053,7.46,0.551681195516812,0.782105263157895,2.78,0.85,0.976109215017065,0.996587030716723,1,0.897610921501707,1,1,0.931740614334471,0.887372013651877,0.505119453924915,0.843003412969283,0.662116040955631
26,"Concepción de Buenos Aires","0066",-0.0418127639065434,1021,900,0.818805093046033,8.07,0.541111111111111,0.80411361410382,2.65,0.76,0.977401129943503,0.997175141242938,0.997175141242938,0.926553672316384,0.997175141242938,0.997175141242938,0.951977401129944,0.909604519774011,0.587570621468927,0.850282485875706,0.669491525423729
26,"Concepción de Buenos Aires","0070",-0.258506213513204,976,831,0.870901639344262,7.38,0.606498194945848,0.805327868852459,2.76,0.95,0.952861952861953,0.986531986531986,0.986531986531986,0.858585858585859,0.983164983164983,0.986531986531986,0.925925925925926,0.872053872053872,0.545454545454545,0.811447811447811,0.606060606060606
26,"Concepción de Buenos Aires","0085",0.256279597671684,262,224,0.893129770992366,8.59,0.651785714285714,0.751908396946565,1.96,0.99,0.986486486486487,1,1,0.891891891891892,1,1,0.986486486486487,0.959459459459459,0.635135135135135,0.959459459459459,0.72972972972973
26,"Concepción de Buenos Aires","009A",0.212077354580076,365,289,0.923287671232877,8.85,0.650519031141868,0.745205479452055,1.94,0.86,1,1,1,0.964601769911504,1,0.991150442477876,0.946902654867257,0.823008849557522,0.672566371681416,0.938053097345133,0.699115044247788
26,"Concepción de Buenos Aires","0102",-0.0812915322666212,369,292,0.951219512195122,8.1,0.523972602739726,0.975609756097561,2.31,1.16,0.94949494949495,0.97979797979798,1,0.818181818181818,0.98989898989899,0.98989898989899,0.898989898989899,0.868686868686869,0.545454545454545,0.919191919191919,0.696969696969697
26,"Concepción de Buenos Aires","0117",-1.00247743624455,68,48,0.852941176470588,6.98,0.666666666666667,0.867647058823529,2.84,1.01,0.9,0.95,0.95,0.7,0.9,0.9,0.65,0.5,0.5,0.85,0.6
26,"Concepción de Buenos Aires","0121",-0.0721668418212401,280,244,0.882142857142857,7.21,0.639344262295082,0.932142857142857,2.2,0.97,0.955056179775281,1,1,0.865168539325843,0.97752808988764,0.98876404494382,0.910112359550562,0.865168539325843,0.49438202247191,0.910112359550562,0.617977528089888
26,"Concepción de Buenos Aires","0136",NA,29,20,1,7.5,0.6,0.620689655172414,1.67,0.81,1,1,1,0.9,1,1,1,0.9,0.5,0.9,0.8
26,"Concepción de Buenos Aires","0140",NA,23,18,0.826086956521739,9.13,0.833333333333333,0.347826086956522,1.7,1.15,0.833333333333333,1,1,0.833333333333333,1,1,1,1,0.666666666666667,1,0.833333333333333
26,"Concepción de Buenos Aires","0174",0.0792302464091076,33,22,1,6.89,0.636363636363636,1.06060606060606,2.64,1.38,1,1,1,1,1,1,0.875,1,0.75,0.875,0.375
26,"Concepción de Buenos Aires","0189",0.00555353750639988,34,26,1,7.63,0.538461538461538,0.882352941176471,2.33,1.4,1,1,1,0.857142857142857,1,1,1,0.857142857142857,0.571428571428571,0.857142857142857,0.714285714285714
26,"Concepción de Buenos Aires","0206",NA,17,14,0.823529411764706,8.79,0.571428571428571,0.941176470588235,2.43,1.06,1,1,1,1,1,1,1,0.6,0.6,1,NA
26,"Concepción de Buenos Aires","0210",-0.182232838883385,83,63,0.987951807228916,7.43,0.428571428571429,0.879518072289157,2.88,1.19,0.954545454545455,1,1,0.772727272727273,1,1,0.863636363636364,0.954545454545455,0.454545454545455,0.954545454545455,0.636363636363636
26,"Concepción de Buenos Aires","0225",0.222789470718337,22,15,1.04545454545455,8.92,0.4,0.363636363636364,1.56,1.44,1,1,1,1,1,1,1,1,0.75,1,0.75
26,"Concepción de Buenos Aires","0244",-0.535781620032559,304,222,0.980263157894737,7.22,0.563063063063063,0.766447368421053,2.28,1.4,0.934210526315789,0.986842105263158,1,0.710526315789474,0.960526315789474,0.960526315789474,0.776315789473684,0.736842105263158,0.486842105263158,0.960526315789474,0.368421052631579
26,"Concepción de Buenos Aires","0259",0.0571231256833798,24,18,1,7.35,0.5,0.833333333333333,3,1.32,1,1,1,1,1,1,1,1,0.5,1,0.5
27,"Cuautitlán de García Barragán","0171",-0.223847865008751,1068,896,0.824906367041198,9.07,0.587053571428571,0.905430711610487,2.68,0.97,0.976331360946746,0.979289940828402,0.985207100591716,0.890532544378698,0.985207100591716,0.982248520710059,0.920118343195266,0.792899408284024,0.633136094674556,0.86094674556213,0.431952662721893
27,"Cuautitlán de García Barragán","0186",-0.424594486646772,1043,872,0.85810162991371,8.47,0.534403669724771,0.916586768935762,2.7,1.13,0.982248520710059,0.988165680473373,0.994082840236686,0.857988165680473,0.994082840236686,0.988165680473373,0.893491124260355,0.70414201183432,0.553254437869823,0.79585798816568,0.384615384615385
27,"Cuautitlán de García Barragán","0190",-0.535445892078156,145,121,0.889655172413793,8.74,0.31404958677686,0.993103448275862,1.9,1.34,0.906976744186046,1,1,0.953488372093023,1,1,0.883720930232558,0.767441860465116,0.581395348837209,0.697674418604651,0.255813953488372
27,"Cuautitlán de García Barragán","0203",NA,107,87,0.925233644859813,6.22,0.597701149425287,0.94392523364486,2.89,2.13,0.68,0.92,0.88,0.48,0.76,0.72,0.56,0.36,NA,0.84,NA
27,"Cuautitlán de García Barragán","0222",-0.838805044993711,106,92,0.764150943396226,8.46,0.467391304347826,0.811320754716981,2.72,1.35,0.884615384615385,1,1,0.730769230769231,1,0.961538461538462,0.807692307692308,0.653846153846154,0.538461538461538,0.846153846153846,0.192307692307692
27,"Cuautitlán de García Barragán","0237",0.175337048918231,172,151,0.994186046511628,10.46,0.860927152317881,1.03488372093023,2.18,1.12,0.962962962962963,1,1,0.981481481481482,1,1,0.851851851851852,0.703703703703704,0.703703703703704,0.925925925925926,0.388888888888889
27,"Cuautitlán de García Barragán","0260",NA,12,9,1.08333333333333,11.67,0.444444444444444,1.08333333333333,2,1.08,1,1,1,NA,1,1,NA,NA,1,1,NA
28,"Cuautla","0075",-1.05823303460379,16,12,1,5.17,0.333333333333333,1.0625,5.8,1.06,0.833333333333333,1,1,0.833333333333333,0.833333333333333,1,0.833333333333333,0.666666666666667,0.833333333333333,0.666666666666667,0
28,"Cuautla","008A",-0.185991223822307,21,21,0.523809523809524,6.33,0.476190476190476,0.619047619047619,3.92,0.45,1,1,1,0.818181818181818,1,1,1,0.818181818181818,0.636363636363636,0.909090909090909,0.636363636363636
28,"Cuautla","0094",NA,10,9,0.7,9,NA,0.9,1,1,1,1,1,1,1,1,1,1,NA,NA,NA
28,"Cuautla","0107",-0.254045340863641,434,377,0.730414746543779,7.37,0.477453580901857,0.866359447004608,2.91,0.71,0.980519480519481,0.993506493506494,0.993506493506494,0.961038961038961,0.993506493506494,0.987012987012987,0.961038961038961,0.844155844155844,0.616883116883117,0.818181818181818,0.448051948051948
28,"Cuautla","0111",-0.0727531887000629,571,496,0.875656742556918,8.63,0.4375,0.80385288966725,2.7,0.76,0.983425414364641,1,1,0.972375690607735,1,1,0.983425414364641,0.900552486187845,0.674033149171271,0.823204419889503,0.425414364640884
28,"Cuautla","0126",NA,73,59,0.917808219178082,6.34,0.508474576271186,1.04109589041096,2.34,0.96,1,1,1,0.952380952380952,0.952380952380952,0.952380952380952,1,0.952380952380952,0.761904761904762,0.904761904761905,NA
28,"Cuautla","0130",0.297974288057451,148,105,0.952702702702703,10.19,0.523809523809524,0.864864864864865,1.55,1.12,1,1,1,0.977777777777778,1,1,1,0.933333333333333,0.688888888888889,0.977777777777778,0.355555555555556
29,"Cuquío","0091",0.068402735829124,1762,1439,0.878547105561862,8.4,0.607366226546213,0.824631101021566,2.37,0.84,0.992125984251969,1,1,0.97244094488189,1,1,0.946850393700787,0.872047244094488,0.62992125984252,0.952755905511811,0.401574803149606
29,"Cuquío","0104",NA,11,9,1,7.56,0.666666666666667,1,3.2,0.5,1,1,1,1,1,1,0.8,0.8,0.6,1,NA
29,"Cuquío","0119",0.114498731634854,477,364,0.947589098532495,9.3,0.612637362637363,0.962264150943396,2.47,1.07,1,1,1,0.983606557377049,1,1,0.959016393442623,0.836065573770492,0.663934426229508,0.967213114754098,0.30327868852459
29,"Cuquío","0123",-0.212561108230313,1446,1211,0.802213001383126,8.07,0.5177539223782,0.704011065006916,2.5,0.83,0.97926267281106,0.997695852534562,0.988479262672811,0.953917050691244,1,1,0.930875576036866,0.882488479262673,0.56221198156682,0.86405529953917,0.442396313364055
29,"Cuquío","0138",-0.142241666555461,1033,897,0.761858664085189,8.96,0.526198439241917,0.588576960309777,2.37,0.7,0.982658959537572,0.997109826589595,0.997109826589595,0.976878612716763,0.985549132947977,0.991329479768786,0.945086705202312,0.875722543352601,0.647398843930636,0.838150289017341,0.546242774566474
29,"Cuquío","0142",NA,52,43,0.75,6.73,0.534883720930233,0.403846153846154,1.55,0.78,0.9,1,1,0.95,1,1,0.9,0.75,0.4,1,NA
30,"Chapala","0124",-0.191861152335408,2436,2048,0.870279146141215,9.18,0.671875,0.547208538587849,2.29,0.96,0.994505494505495,0.994505494505495,0.995879120879121,0.803571428571429,0.995879120879121,0.995879120879121,0.940934065934066,0.760989010989011,0.409340659340659,0.909340659340659,0.59478021978022
30,"Chapala","0139",-0.410649759491334,2069,1617,0.920251329144514,8.19,0.669140383426098,0.487191880135331,2.32,1.33,0.966165413533835,0.994360902255639,0.984962406015038,0.701127819548872,0.981203007518797,0.984962406015038,0.904135338345865,0.729323308270677,0.445488721804511,0.951127819548872,0.469924812030075
30,"Chapala","0143",-0.311739261050517,2165,1704,0.936720554272517,8.56,0.652582159624413,0.509930715935335,2.04,1.3,0.97766323024055,0.993127147766323,0.982817869415808,0.780068728522337,0.984536082474227,0.950171821305842,0.951890034364261,0.761168384879725,0.512027491408935,0.93127147766323,0.424398625429553
30,"Chapala","0158",0.159765956373199,2576,2152,0.942546583850932,10.41,0.622211895910781,0.638198757763975,2.01,1,0.989174560216509,0.995940460081191,0.997293640054127,0.84573748308525,0.997293640054127,0.998646820027064,0.963464140730717,0.848443843031123,0.630581867388363,0.949932341001353,0.72936400541272
30,"Chapala","0232",0.0813768393057638,1409,1197,0.859474804826118,10.36,0.558897243107769,0.585521646557842,2.15,0.8,0.992805755395683,0.995203836930456,0.995203836930456,0.784172661870504,0.995203836930456,0.995203836930456,0.954436450839328,0.863309352517986,0.688249400479616,0.928057553956835,0.731414868105516
30,"Chapala","0247",0.068058557415026,2257,1958,0.883473637571998,10.71,0.60929519918284,0.561807709348693,2.02,0.79,0.990489130434783,0.99320652173913,0.994565217391304,0.794836956521739,0.991847826086957,0.994565217391304,0.951086956521739,0.834239130434783,0.565217391304348,0.923913043478261,0.730978260869565
30,"Chapala","0270",-0.0823521947403658,2255,1876,0.884257206208426,9.29,0.665245202558635,0.506873614190687,2.37,1.05,0.990712074303406,0.995356037151703,0.998452012383901,0.865325077399381,0.995356037151703,0.996904024767802,0.958204334365325,0.811145510835913,0.547987616099071,0.947368421052632,0.603715170278638
30,"Chapala","0285",-0.232829955500862,2139,1746,0.881720430107527,8.71,0.661512027491409,0.445067788686302,2.56,1.1,0.993231810490694,0.998307952622673,1,0.746192893401015,0.998307952622673,0.989847715736041,0.961082910321489,0.818950930626058,0.458544839255499,0.934010152284264,0.549915397631134
30,"Chapala","029A",-0.600737534058298,1916,1491,0.877348643006263,7.76,0.699530516431925,0.514091858037578,2.59,1.47,0.973509933774834,0.988962472406181,0.986754966887417,0.708609271523179,0.986754966887417,0.991169977924945,0.863134657836645,0.695364238410596,0.328918322295806,0.898454746136865,0.423841059602649
30,"Chapala","0302",-0.260704219730023,2365,1975,0.893023255813953,8.91,0.640506329113924,0.550951374207188,2.49,1.04,0.98468606431853,0.996937212863706,0.996937212863706,0.782542113323124,0.996937212863706,0.996937212863706,0.940275650842266,0.788667687595712,0.399693721286371,0.900459418070444,0.537519142419602
30,"Chapala","0340",-0.220897427077159,711,561,0.914205344585091,8.81,0.684491978609626,0.542897327707454,2.27,1.33,0.984375,0.989583333333333,0.984375,0.8125,0.989583333333333,0.984375,0.927083333333333,0.786458333333333,0.489583333333333,0.947916666666667,0.5625
30,"Chapala","0478",0.00214354884746894,31,28,0.741935483870968,9.04,0.678571428571429,0.612903225806452,3,1.26,1,1,1,0.777777777777778,1,1,0.888888888888889,1,0.777777777777778,1,0.666666666666667
30,"Chapala","0590",-0.104540964320412,264,209,1.04166666666667,9.88,0.660287081339713,0.439393939393939,2.3,1.36,1,1,1,0.656716417910448,1,1,0.925373134328358,0.776119402985075,0.686567164179104,0.91044776119403,0.552238805970149
30,"Chapala","0637",0.055449021058533,209,163,0.933014354066986,9.44,0.736196319018405,0.641148325358852,2.03,1.03,1,1,1,0.317460317460317,1,1,0.984126984126984,0.761904761904762,0.587301587301587,1,0.682539682539683
30,"Chapala","0641",-0.506046769214775,125,103,0.856,8.96,0.699029126213592,0.768,2.04,1.43,1,1,1,0.571428571428571,0.964285714285714,0.571428571428571,1,0.785714285714286,0.5,0.964285714285714,0.678571428571429
30,"Chapala","0675",0.598829055447711,31,22,0.967741935483871,14.9,0.590909090909091,0.419354838709677,2.08,0.72,1,1,1,1,1,1,1,0.818181818181818,1,1,0.909090909090909
30,"Chapala","068A",NA,20,15,1,8.67,0.733333333333333,0.4,1.63,1.17,1,1,1,NA,1,1,1,0.8,0.8,1,0.8
30,"Chapala","0694",NA,21,15,0.761904761904762,10.58,0.533333333333333,1.04761904761905,2.57,1.47,1,1,1,1,1,NA,1,1,1,1,NA
30,"Chapala","0088",0.520894807328986,731,677,0.771545827633379,14.11,0.320531757754801,0.510259917920657,1.61,0.45,0.997005988023952,0.997005988023952,0.997005988023952,0.658682634730539,0.997005988023952,0.997005988023952,0.994011976047904,0.955089820359281,0.859281437125748,0.970059880239521,0.940119760479042
30,"Chapala","0196",0.138380544333035,1714,1488,0.982497082847141,10.04,0.67002688172043,0.540840140023337,1.99,0.84,0.986717267552182,0.990512333965844,0.990512333965844,0.802656546489564,0.990512333965844,0.990512333965844,0.967741935483871,0.851992409867173,0.552182163187856,0.941176470588235,0.726755218216319
30,"Chapala","0209",0.0124719149182189,1677,1482,0.89922480620155,10.43,0.570175438596491,0.48062015503876,2,0.77,0.987910189982729,0.993091537132988,0.994818652849741,0.884283246977547,0.996545768566494,0.998272884283247,0.96545768566494,0.849740932642487,0.488773747841105,0.89119170984456,0.713298791018998
30,"Chapala","0213",-0.156016923476566,2842,2421,0.904996481351161,9.57,0.576621230896324,0.435960591133005,2.2,1.1,0.985074626865672,0.998756218905473,0.997512437810945,0.880597014925373,0.997512437810945,0.997512437810945,0.967661691542289,0.832089552238806,0.497512437810945,0.889303482587065,0.66044776119403
30,"Chapala","0228",-0.00337293401690938,2409,2055,0.896637608966376,10.01,0.601459854014599,0.473225404732254,2.09,0.83,0.986263736263736,0.998626373626374,1,0.755494505494505,1,1,0.965659340659341,0.858516483516483,0.559065934065934,0.894230769230769,0.701923076923077
30,"Chapala","0317",0.504615660348792,373,343,0.908847184986595,13.13,0.32069970845481,0.627345844504021,1.51,0.49,0.9875,0.99375,0.99375,0.30625,0.99375,0.99375,0.99375,0.95,0.91875,0.975,0.89375
30,"Chapala","036A",0.733000531681884,133,133,0.849624060150376,14.59,0.12781954887218,0.56390977443609,1.23,0.34,1,1,1,0.130434782608696,1,1,1,0.985507246376812,0.927536231884058,0.985507246376812,0.985507246376812
30,"Chapala","0374",NA,15,14,0.866666666666667,11.62,0.642857142857143,0.533333333333333,2.4,0.94,1,1,1,1,1,1,1,1,0.75,1,0.75
30,"Chapala","0389",-0.102939884267456,134,129,0.880597014925373,12.68,0.410852713178295,0.395522388059701,1.47,0.6,0.984615384615385,0.984615384615385,0.969230769230769,0.338461538461538,0.984615384615385,0.984615384615385,0.938461538461538,0.646153846153846,0.692307692307692,0.876923076923077,0.815384615384615
30,"Chapala","0393",1.30783436496161,12,12,0.833333333333333,12.33,0,0.333333333333333,0.5,0.31,1,1,1,0.428571428571429,1,1,1,1,1,1,1
30,"Chapala","0410",NA,12,10,0.833333333333333,14.89,NA,0.5,1.4,0.44,1,1,1,0.8,1,1,1,1,1,1,1
30,"Chapala","0425",NA,4,4,1,12,0,0,0,0.22,1,1,1,NA,1,1,1,1,1,1,1
30,"Chapala","0497",0.14951660092642,179,156,0.832402234636871,13.89,0.205128205128205,0.480446927374302,1.95,0.48,0.945945945945946,1,1,0.256756756756757,0.972972972972973,0.972972972972973,0.959459459459459,0.945945945945946,0.891891891891892,1,0.756756756756757
30,"Chapala","0533",0.163222444608472,245,213,0.889795918367347,11.24,0.469483568075117,0.530612244897959,2.03,0.73,1,1,1,0.63265306122449,1,1,0.959183673469388,0.887755102040816,0.755102040816326,0.959183673469388,0.744897959183674
30,"Chapala","0552",NA,13,13,1,13.62,0.230769230769231,0.307692307692308,0.29,0.62,1,1,1,NA,1,1,0.857142857142857,0.857142857142857,0.714285714285714,0.857142857142857,0.857142857142857
30,"Chapala","0571",0.291607151135626,37,37,0.864864864864865,12.11,0.351351351351351,0.513513513513513,2.56,0.43,1,0.9375,1,0.4375,1,1,0.9375,0.9375,0.875,1,0.875
30,"Chapala","0656",0.319710235951425,434,388,0.905529953917051,11.24,0.412371134020619,0.596774193548387,1.84,0.63,0.988636363636364,1,0.994318181818182,0.380681818181818,1,1,0.988636363636364,0.948863636363636,0.852272727272727,0.982954545454545,0.852272727272727
30,"Chapala","0177",0.181081740997204,1183,1020,0.977176669484362,9.72,0.613725490196078,0.812341504649197,2.01,0.84,0.949152542372881,1,1,0.951977401129944,0.997175141242938,1,0.980225988700565,0.912429378531073,0.581920903954802,0.909604519774011,0.483050847457627
30,"Chapala","0181",0.0492903968338697,1614,1337,1.01610904584882,9.65,0.591623036649215,0.827757125154895,2.22,1,0.978021978021978,1,0.997802197802198,0.892307692307692,0.991208791208791,0.991208791208791,0.945054945054945,0.859340659340659,0.527472527472527,0.938461538461538,0.428571428571429
30,"Chapala","0251",0.0926611543944579,1847,1550,0.949648077964266,9.93,0.532258064516129,0.800757985923119,2.09,0.92,0.996131528046422,1,1,0.932301740812379,0.998065764023211,0.998065764023211,0.972920696324952,0.889748549323017,0.564796905222437,0.905222437137331,0.475822050290135
30,"Chapala","0266",0.0125180510703831,1794,1551,0.935340022296544,9.84,0.574468085106383,0.841137123745819,2.48,0.82,0.988679245283019,0.992452830188679,0.99622641509434,0.932075471698113,0.990566037735849,0.994339622641509,0.964150943396226,0.841509433962264,0.554716981132075,0.873584905660377,0.466037735849057
30,"Chapala","0406",-0.495963754614336,199,167,0.894472361809045,8.29,0.580838323353293,0.834170854271357,2.59,1.1,0.981132075471698,0.981132075471698,0.981132075471698,0.641509433962264,0.981132075471698,0.981132075471698,0.886792452830189,0.754716981132076,0.358490566037736,0.886792452830189,0.283018867924528
30,"Chapala","043A",0.167168820080112,2177,1954,0.819016995865871,11.42,0.517911975435005,0.650895728066146,1.89,0.68,0.990135635018496,0.996300863131936,0.995067817509248,0.623921085080148,0.992601726263872,0.99383477188656,0.982737361282367,0.86806411837238,0.67940813810111,0.919852034525277,0.794081381011097
30,"Chapala","0444",0.333725541657848,1704,1531,0.900234741784038,12.1,0.478772044415415,0.650234741784038,1.77,0.6,0.986880466472303,0.991253644314869,0.991253644314869,0.505830903790087,0.991253644314869,0.991253644314869,0.983965014577259,0.903790087463557,0.772594752186589,0.941690962099125,0.861516034985423
30,"Chapala","0459",0.490145355312906,1013,934,0.855873642645607,12.85,0.396145610278373,0.68213228035538,1.8,0.5,0.993362831858407,0.997787610619469,1,0.688053097345133,0.997787610619469,1,0.988938053097345,0.929203539823009,0.838495575221239,0.938053097345133,0.871681415929204
30,"Chapala","0463",0.364225833955601,1184,1051,0.865709459459459,12.14,0.509039010466223,0.64527027027027,1.89,0.63,0.982942430703625,0.995735607675906,0.987206823027719,0.763326226012793,0.991471215351812,0.989339019189765,0.976545842217484,0.904051172707889,0.837953091684435,0.948827292110874,0.837953091684435
30,"Chapala","0482",0.900581801276983,138,133,0.855072463768116,14.92,0.413533834586466,0.797101449275362,1.35,0.34,1,1,1,0.149253731343284,1,1,1,0.970149253731343,0.940298507462687,0.940298507462687,0.925373134328358
30,"Chapala","050A",0.609311025743645,18,18,0.944444444444444,11.24,0.333333333333333,0.944444444444444,1.67,0.49,1,1,1,0,1,1,1,1,1,1,0.875
30,"Chapala","0529",0.0999872038050501,59,47,0.915254237288136,9.48,0.680851063829787,0.677966101694915,1.56,1.29,1,1,0.941176470588235,0.882352941176471,1,1,0.941176470588235,0.705882352941177,0.647058823529412,1,0.705882352941177
30,"Chapala","0586",0.0906385059133822,137,115,0.970802919708029,10.28,0.6,0.686131386861314,2.45,0.92,1,1,0.975609756097561,0.634146341463415,1,1,0.926829268292683,0.780487804878049,0.609756097560976,1,0.804878048780488
31,"Chimaltitán","009A",-0.511576876377859,360,289,0.738888888888889,7.79,0.508650519031142,0.433333333333333,2.74,0.8,0.983193277310924,0.983193277310924,1,0.798319327731092,1,1,0.907563025210084,0.756302521008403,0.554621848739496,0.915966386554622,0.294117647058824
31,"Chimaltitán","0102",-0.682084895050655,87,71,0.770114942528736,7.43,0.577464788732394,0.574712643678161,2.28,0.78,0.925925925925926,0.925925925925926,1,0.740740740740741,0.962962962962963,0.962962962962963,0.888888888888889,0.62962962962963,0.37037037037037,0.962962962962963,0.333333333333333
31,"Chimaltitán","0117",-0.680783348919109,118,91,0.830508474576271,7.33,0.527472527472527,0.203389830508475,2.81,1.11,0.911764705882353,1,1,0.911764705882353,1,1,0.794117647058823,0.735294117647059,0.529411764705882,0.970588235294118,0.411764705882353
32,"Chiquilistlán","0044",-0.486557603063542,2093,1675,0.945532728141424,8.41,0.53134328358209,0.903487816531295,2.89,1.09,0.966192170818505,0.991103202846975,0.994661921708185,0.788256227758007,0.97864768683274,0.98932384341637,0.832740213523132,0.731316725978648,0.48576512455516,0.889679715302491,0.131672597864769
32,"Chiquilistlán","0059",-0.898253888783295,330,263,0.942424242424242,7.47,0.555133079847909,0.9,3.41,1.38,0.941176470588235,0.976470588235294,0.988235294117647,0.647058823529412,0.941176470588235,0.941176470588235,0.811764705882353,0.682352941176471,0.317647058823529,0.858823529411765,0.0705882352941176
32,"Chiquilistlán","0063",-0.705716475571475,623,482,0.940609951845907,8.29,0.533195020746888,0.831460674157303,2.64,1.43,0.951388888888889,1,1,0.673611111111111,0.979166666666667,0.993055555555556,0.708333333333333,0.729166666666667,0.444444444444444,0.881944444444444,0.0902777777777778
32,"Chiquilistlán","0078",-0.643165883362641,912,720,0.992324561403509,7.96,0.547222222222222,0.888157894736842,2.69,1.36,0.94954128440367,0.995412844036697,0.995412844036697,0.738532110091743,0.967889908256881,0.972477064220184,0.752293577981651,0.665137614678899,0.495412844036697,0.922018348623853,0.055045871559633
32,"Chiquilistlán","0082",NA,52,36,1,9,0.472222222222222,0.673076923076923,2.6,1.14,0.9375,1,1,0.625,1,1,0.9375,0.75,0.25,0.8125,NA
